state,business_id,name,postal_code,latitude,longitude
AZ,wleZrwtJNG6nkxMjZpg8vg,Chuy's Mesquite Broiler,85305,33.5103212,-112.263862
NC,ZLacRAwxSgSZjc9-4MjaEw,Troutman's Bar-B-Q,28025,34.9957187,-80.5545919
AZ,OjnRf8yDGEBCoUDdchSViw,Jamburritos Cajun Grille - Express,85345,33.5837121,-112.2348174
AZ,0oOTrzxhO3FxHqmeZuC3mw,Pastries N Chaat,85053,33.6382898,-112.1356862
AZ,5GOrW-PkisP0eXlSxy4AFg,Beijing Restaurant,85286,33.2747543,-111.859773
AZ,ljkkLrW1j-tZtrJq9SFjVQ,Hempful Farms Cafe and Shop,85022,33.618981584,-112.031263288
NV,1NZNZHnGE4-FLZmU6xp3oQ,Kung Pao Wok,89106,36.1637892653,-115.157902166
NC,kQknjbOvtPmS3NVm-RhcdQ,Hotel Charlotte Restaurant,28211,35.171415,-80.806797
OH,AENpDJHZG2elT82Zlzc0jQ,Cleats,44060,41.66222,-81.377858
OH,25dhzDnHub7k7lerzP24jw,Jimmy John's,44130,41.373934,-81.830332
OH,ID8oEJKHZtf0-bVxClOMBw,McDonald's,44039,41.3849182,-81.9780976
NV,CON1tC_YaTuF3fazCjEivA,Popeyes Louisiana Kitchen,89108,36.1881032,-115.2253301
AZ,x6uV0hh4aUtp48BFL8DklQ,City Market Deli & Catering,85254,33.6339286,-111.9265965
AZ,rbywwnfMjFjJwLQkgpdIEw,Rito's Mexican Food,85006,33.4579361,-112.0520629
NC,TJwMIZiGB2FA5bJvn444EA,204 North Kitchen & Cocktails,28202,35.2278951201,-80.8415232516
NV,1tNVPumjvFErYjvSXbOQ6Q,Wendy's,89102,36.1448952,-115.2001708
AZ,pjpUOlJLlkIxBZ5BquA2PA,Pomo Pizzeria - Downtown Phoenix,85004,33.4558709,-112.0722832
AZ,VLDFjeqpUgWhnVuB_8GuEg,True Food Kitchen,85254,33.6242634124,-111.92449748
AZ,ndXuzuD4BpNIrm1I0nTsww,Distrito,85251,33.4943298,-111.9224801
PA,hV8LFG_UleDQFHvqzBPqPQ,Subway,15219,40.4324463,-80.0040392
NC,CCwBfrC0Y3EJVe6byA1LrQ,Matthews' Hibachi Grill,28105,35.1231419,-80.7299119
AZ,jsuUmIEefPjV__ads62Z5w,Dick's Hideaway,85014,33.5241701059,-112.047840594
AZ,IdNMRM2U4GK7zbsD7R2BWA,U.S. Egg,85053,33.6394534,-112.1232346
AZ,gPTpHByLA8wgZTExRi3v_w,Gingerroot,85224,33.306107,-111.8609857
NC,ox217cvYkI180v76c4QuVA,Mykonos Grill - Taste of Greece,28025,35.4462606,-80.6006262
OH,r_vmK_jiLn9IRizF7ewCuA,Panera Bread,44011,41.4607310938,-82.0152622461
AZ,WaAg_R-hEyo5kab4t5fHoQ,Table 49,85248,33.2339148,-111.8584479
AZ,1tFY0vj7pT-r2wVBBBrOOA,KFC,85205,33.4371,-111.717
OH,pc8Zn3nuwm4o91vZgXTubA,The Place To Be,44107,41.4854172628,-81.7992522644
PA,USninqjSauwQQ2T_FlkIMw,M&J Bistro,15203,40.4287193,-79.9769083
OH,ac-ZqojwKNlhPiCdv1sT6g,A Slice Above,44136,41.3452876,-81.8254632
NC,j27Z_QgAakT6aM06MUXpYg,Umami Sushi & Grill,28105,35.1174583435,-80.7195587158
NV,k09vTg5nRsyABM1MIjcKAg,Pizza by the Slice,89101,36.1701332617,-115.142547913
NV,_ixV2SWDy7w8jzEAHp85qA,First Food & Bar,89109,36.1235594764,-115.168669224
NV,rj1k50ClMKuKdnLtQUDIag,Ichiban,89109,36.1275236,-115.1715003
AZ,7A6eDE4E3GzFao8BjeM9yA,Burger King,85040,33.4064204,-112.0640608
OH,Tdy9fXWZ5oXkSUiqtB05OQ,John's Best Steak Gyro,44146,41.4156150818,-81.5267562866
OH,8aacjwD9n3h_s39LSBmQZw,Dolce Wraps,44126,41.4602833,-81.8522021
AZ,oV0Zr6AR0XFSYCNRF9D4qA,Versus Sports Grill,85258,33.569728,-111.886203
NC,D4tn-pcvuK8lkv8CidmQig,Papa John's Pizza,28205,35.2397926,-80.7975628
AZ,bROfsCS_9L7PaDn84scvhA,Fox Sports Grill,85034,33.4354656,-112.0071714
NV,DRiTXZ2laRiAgrB-Gkgv1g,McDonald's,89109,36.1054938719,-115.172291008
NV,Q4AWWdBWe_ojYX1a4ffXFQ,El Dorado Express,89109,36.1057671,-115.1722251
NC,7zbTRmkPaiScH7tTSyY7Dw,Joe's Touch of Italy,28012,35.2321234,-81.0393113
NV,PxANrd2dLItNNSAWyiQTjQ,Mama DePalmas Pizza & Bistro,89014,36.0666666055,-115.047807486
OH,ms4nFq8B56RHkFViRaAiWQ,Das Schnitzel Haus,44129,41.4067701029,-81.7424299568
NC,bZtukyhyV1oVmUU3yRBPbQ,Smelly Cat Coffee,28205,35.2474048,-80.8043246
NC,w8Eq5R1T-5ZdfhE3MvGGeg,FABO Coffee Art Bar,28210,35.1172995888,-80.857206753
AZ,YV_QBxAa_uPm0X3Z_jbHAA,Double Overtime Sports Grille,85209,33.375057,-111.687177
PA,dJhfW7ZqZ5_klqA_8ypHVw,Sushi Fuku,15213,40.444714,-79.9485725
AZ,iwzVhM5CirzkNS5wTxwZeA,The Strand,85004,33.4475275954,-112.07275913
NV,8nDEOGVVvReXFJ2zjPh4Pw,Denny's,89122,36.1061298135,-115.057791995
AZ,gJ1qSDxS7Gmx_85vmc-_tA,Hot Pot Caribbean Cuisine,85225,33.3373576,-111.8411132
PA,B-myMqxqAYvU1G0DA-O7SQ,Angelina's Pizzeria,15216,40.3894573,-80.0413122
NV,UZYTFPPJuO2qOP1S2NkAtQ,Catfish Alley,89109,36.106542,-115.17204
NV,Bhj4G0ArZqRvz9DprbNX3A,Layla Grill & Hookah,89147,36.1138469,-115.2806243
AZ,Zx4CreRji7Dxgl8iqa1DXw,Raising Cane's Chicken Fingers,85308,33.639143,-112.229602
NV,7k6uHs6oPyh5AuaqrhC5yw,Emjay's New York Pizza,89113,36.04577,-115.243934
AZ,flKREzH4wdibg0IAIuZe_g,Central Cafe,85004,33.4771144,-112.0744197
AZ,vrFWQ7CDULCP87oTNC5sxA,Barro's Pizza,85233,33.3772861,-111.7891162
NC,Y6WzOH0Zv8vu-H78_b6ghQ,Flyin Buffalo,28083,35.505556,-80.6073532
AZ,IrXlXhmSHlIllxZSAARjLA,Flaming Kabob,85281,33.421881,-111.925474
AZ,8Qz2nxwkjwhRxkeReQtcSw,Jug 'n Barrel Wine Shop,85308,33.6538701,-112.1862714
PA,d0aLkD3VQ3sijckod-oSDg,Steel Cactus,15212,40.447581221,-80.0043602268
PA,qME1CvFxSrhqE6-YGcp3Rw,Steel Cactus,15203,40.428879,-79.979321
NC,V6VBg1sexfS2cX7yyPZmFQ,LunaHombre,28012,35.2433859394,-81.0379342759
PA,ydNQHa6kiJXQuRnjhULITg,Italian Village Pizza,15120,40.3925524,-79.9000102
NV,axfGq2ooUSB9MpL1RQTmeQ,Panda Express,89123,36.0540119216,-115.171618696
OH,wrJROwvVKHvdMVIZO7HUrw,Around the Corner Saloon & Cafe,44107,41.4818164935,-81.8280529541
AZ,Mf8D439Y1JPMawYR7c1caQ,Burger King,85021,33.553619,-112.109215
NV,_0ZIFTvfcA3UETO_S_JTNA,McDonald's,89102,36.1439723,-115.2003406
NC,QReGruZEFxovIm9FJVa1kw,Zio Casual Italian,28207,35.197518,-80.825545
PA,nMV7Sn15I87tDlHJiSE92A,Fat Tommy's Pizzeria,15222,40.4410274,-80.003365
AZ,XvYtp_rwIWdd382zbQ6XjA,Jojo's Pizza & Family Restaurant,85310,33.6991852,-112.1417801
NV,EomaPrsFLVSe9TLRtpevwA,Dairy Queen,89128,36.19518,-115.2573615
NC,L1jMht3LmDLiYq7q7SH9gA,McDonalds 24 Hour,28075,35.3229029779,-80.6459177658
PA,Fd25lEnclIwyWlSRgkbRfg,Bridge Ten Brasserie,15203,40.429924,-79.989257
AZ,52yWGkwnrQXIjvuMjYxsiA,Not Your Typical Deli,85234,33.3788398332,-111.748962325
WI,dV6AHcexEq-3joH6j-C17g,Kerol's Kitchen,53703,43.0833196,-89.3724769
AZ,r6cTbsmg4MhdHJnKWwefVw,Crackers & Co Cafe,85205,33.4397457,-111.7358137
AZ,t9KauhVidmeKlJBjdsaY4g,Pirates Fish & Chips,85201,33.421874,-111.849501
NV,WXzA4jW-E2UtaFd3v86Xfw,Sitara Hookah Lounge,89183,36.0101596,-115.1353046
PA,gXpGMGBAv1lfQEcPOzahag,Madonna's Mediterranean Cuisine,15219,40.4389554,-79.9993319
NC,kxDMvdpuatJJLKVgg19Z1Q,Trade Restaurant and Bar,28202,35.2264493,-80.8425319
AZ,ykb78lXHMHjNFBPVOL5meQ,Qdoba Mexican Grill,85251,33.4948120117,-111.926361084
PA,wvDT67R5duF_hYx5iOXLaQ,DeLuca's Diner,15205,40.4533123615,-80.1626436575
AZ,R9i4v1iPBCFeqzMkQEcfjQ,Boston Market,85021,33.553471,-112.099212
AZ,B1tsu2zSVlY_g1QS-z4ILg,Pink Pepper Asian Fusion,85202,33.3629395,-111.8752823
NV,0N53m33GANYeHHl-s22d4Q,Port of Subs,89109,36.1149704,-115.1645342
AZ,oaNml4cV5D_MHMOVjNS-Bg,Taquitos Jalisco,85204,33.4073215,-111.7876964
AZ,8O7kT54vg422y-eoj-5Waw,Gaslight Cafe,85301,33.538275,-112.183325
AZ,WHIEI9vdwzDKXdi6H6ZyhQ,IronWorks Restaurant,85308,33.6428631,-112.1567792
AZ,OiaoUB_UjY-VZ_xd5WKDmg,Crave Cafe & Lounge,85281,33.4252092,-111.9398439
AZ,5KgZD0CDNpUjbdV7OjUuXA,Jorge's Chicken and Waffles,85281,33.4152426,-111.9196665
NC,r4QuxXNEdiSIJ5-KZdEDjQ,One-U Cuisine,28202,35.0843329,-80.7314054
AZ,GDsgQywUMunaLcu0RkotZA,Mariscos Culiacan,85040,33.4079057,-112.0474756
OH,Aqhy2ZYpEeJ61aIJH_iCxw,East China,44134,41.4187781,-81.69503
PA,BKK6BdsJLPQufoC1T-iu1g,Arlecchino Ristorante,15317,40.2916327,-80.1087351
NC,_DOjM_VGK-ojgjoY6esOdg,The Q Shack,28277,35.0624111,-80.7716169
PA,ECXHwaJW7Lc7qDlH89Syaw,Arby's,15216,40.414716,-80.03063
AZ,pSQFynH1VxkfSmehRXlZWw,Pizzeria Bianco,85004,33.4491602,-112.0656345
PA,A21FJqt8jIE6w0hdzmvnmg,Cafe Zinho,15232,40.4578038,-79.9274383
AZ,5IuHYWNho-eihKPc_L235A,Macedo's Deli & Pizza,85234,33.379665,-111.724113
PA,ZYcBEhCSfbLOUM9JbHB9FA,Corner Mercantile,15222,40.4405522,-80.0004591
AZ,e2tSdFte07CevESrPCYV9w,Cowgirls Steakhouse and Saloon,85392,33.46722,-112.340311
OH,GtSNTE2qMOZBlj0noCgCGw,Miega Restaurant,44114,41.512318,-81.6637391
OH,A3QS8dDcuWaNaTfTFCBNOw,Teresa's Pizza,44137,41.391911,-81.576027
WI,X5valo7w5BVwFn4lZ2P3Sg,Casa Bianca,53717,43.0715645,-89.5245026
AZ,358UeNvBBE03JKX3u2FtLQ,Jason's Deli,85051,33.5789212,-112.1233818
AZ,qH-EsuOC3k8ZZVBDuybEYQ,Jack in the Box,85281,33.4399849,-111.9260445
AZ,bj3z_mBR3bYDE3VwCegusA,Bantu Bistro,85013,33.5019615,-112.0823146
AZ,5-cghsJrQjAz9nN4DNClEw,Oasis Cafe,85281,33.4073807,-111.9099528
WI,NDZAQuVpv_KZuSjKYpXf5Q,Campus Inn,53703,43.075514,-89.395657
NV,w12x7UBSSRsdbp3ZqguG3Q,The Palm Las Vegas,89109,36.119004043,-115.175761117
NV,uXzYH9ywBhZ0WwfStrCWNQ,Jersey Mike's Subs,89147,36.115558,-115.3001784
NV,UHVeLqYpNLJp5mw_vnQnRQ,Four Seasons Diner,89102,36.1253969,-115.1964719
AZ,__aKnGBedQ51_hEc3D9ARw,Paradise Bakery & Cafe,85016,33.5102700183,-112.028936632
NV,L-q2fn9CDKmWX5c2hXUD5w,Baan Mae Toy,89102,36.1440225,-115.195896
NV,Gh1BoQNMGkh91pSHqvDRAA,Thai Style Noodle House 2,89148,36.0949947,-115.2982015
NV,8hDKFHyRrILlXp5DfTlSGw,Steak & Spud Factory,89169,36.1259335,-115.1352534
AZ,0FOON_PNvG0ZxIZh6Jcv2A,Applebee's,85233,33.3360094,-111.8076143
AZ,m5tGh01vfv-XHsf27Np19A,American Legion Post 44,85251,33.491031,-111.926747
AZ,Wpd_2mn5d792KgPZUOOMHQ,The Mint Ultra Lounge,85251,33.5018885,-111.921371
PA,fYUS9YkYPccCx9eaYc9t5g,Stella's Restaurant,15068,40.5572486,-79.7610212
OH,HPtTqirOkZArADg2FLr0eg,pizzaBOGO,44111,41.451175,-81.818134
NV,mIzlYJ0n8cXIHs1JiPN8kg,GO!KU J-Wraps & Ramen GOKU,89102,36.1263735,-115.1981158
OH,ztG_sG9ugajX9crrzh0UyA,McDonald's,44102,41.4827868,-81.7337188
NC,H8YxhXKpZ_2E0axGRrsp2w,Sushi Star,28105,35.1356148,-80.7381567
AZ,i4hvmTd4RH9HvOyG8ndYGw,Raffaele's Pizza,85021,33.5394985,-112.0995704
AZ,mxpiZTFnnm_TOV3D0qcLKw,Auntie Anne's,85086,33.8738711,-112.1502262
NV,GStieDpK7oi2pXggQXi-Kg,Wienerschnitzel,89104,36.1592640772,-115.077968956
OH,qlg2QMEErgseygqs_MQETA,M Italian,44022,41.4313128,-81.3968851
NC,gOnIxChCeMrDZ8aiS4OgWg,Dino's Family Restaurant,28027,35.4181532657,-80.6774139404
NC,rjtvoD27R9pVUyu-Ahypqw,Osaka Buffet,28027,35.37292,-80.727223
NC,3M9zgL7r7wDcrx6MP63Vpg,Athens Pizza,28104,35.0825952,-80.6929055
OH,8yb5gF97PCDE5zbK19Iwpg,Otani Steakhouse and Sushi,44236,41.2385371,-81.4496172
AZ,CUivTcULsu5MJIYYNVm1zw,Hana Japanese Eatery,85013,33.5173704626,-112.082824331
IL,o2zAHduE6ubeqR7kaHzSvQ,Bangkok Thai & PHO 911,61802,40.1236712033,-88.2006709278
NV,6xBgaXrAlH5KMIW-GPSUzQ,The Underworld Grill & Bar,89102,36.1254221302,-115.207688663
OH,5vhMOTdnpz5i1JJjtRshKA,Restaurant Depot,44125,41.3922318,-81.6177645
NV,G54fcIaoI89tc6X285suRA,DD'Coffee Shop,89147,36.1121084,-115.2793898
NC,BUKpLaAlyWEVSeE9U1jtKA,Artful Gourmet Carryout Catering,28105,35.1154705,-80.7207055
OH,_aX7bPzYQdrIVUJpG_-0zg,Fun Buffet,44241,41.2412573166,-81.3525039173
AZ,fJCsDc353UC6eUn-kCBrGw,P.F. Chang's,85382,33.6345583,-112.2349871
OH,QqVfWRqOO_exljN8IWgeLQ,Shawarma Brothers,44223,41.147025,-81.50466
PA,xK4K5OwcYU0UjrWwEVHRCw,Redwood Cafe,15228,40.38023,-80.04489
AZ,E6tGAYZ2J1EIwCDHtVI1yg,HD Asian Bistro,85268,33.608828,-111.7207418
NC,-bKnO1BwkwXJFNLr72GECA,Bruegger's Bagels,28202,35.2253172,-80.8424884
NC,8nmjvYX4N67cxOsGfbEgjg,Studio Movie Grill,28202,35.225378,-80.841961
NC,WnF8_egpcWaxRQK5CKTf7g,Foskoskies on Shamrock,28205,35.235092,-80.787771
NV,P2k7NTTO51LvocZUkvkMhg,Raspados Los Pinguinos,89107,36.1803493,-115.204595
AZ,Dzm3_K2lnLLcGPVLZBZtog,Empire Asian Bistro,85212,33.3632931,-111.6692985
NV,iIwMJdDuExGrOqkSAyPb9A,Samurai Sam's,89147,36.113711,-115.307527
NV,4iLbq_AUiWtsSKHFpG5cbQ,Food Factory,89147,36.114395,-115.278107
AZ,KsGgIjWsU1ALoms7SPryNA,Leo's Pizza,85388,33.6256272,-112.4160092
OH,Dj0S-Oe4ytRJzMGUPgYUkw,Panera Bread,44035,41.343078,-82.06714
AZ,TgjB-wlAVzol6HoDpE8KYg,Duza's Kitchen,85006,33.4727683736,-112.056269848
NV,duVhqYoC-wIbsgv1SoqVDg,McDonald's,89136,36.175,-115.136389
AZ,UVs04bUfNR95WZd_k2pncg,Caribou Coffee & Einstein Bros. Bagels,85281,33.4226903,-111.9258724
NV,T00dMi_gQdyQkE9GKJFVSQ,Taco Bell,89117,36.1463496,-115.2981218
AZ,ghpFh6XpH1TYZhjAGdx-xw,Fired Pie,85012,33.4837997294,-112.075244154
NC,8Tq8l82FtDyHelc6C8FRzw,Pancake House,28052,35.2818742,-81.1883519
OH,0VJ8tBxOpD2OxuioVjaAxA,Stella Mia Ristorante,44145,41.4370664,-81.937694
NV,Ih5Q1cNDLchhi1FqqTwrag,Turmeric Flavors of India,89101,36.1683737079,-115.13811918
NV,U00_w-9WRddd5R_RGdzA0A,Pizza 9,89121,36.1157652653,-115.096344834
NV,v1qrnmnj_t7OoqBX_jHWVA,Good2Go,89109,36.1193098,-115.1717702
AZ,65IpGk7kDCsAbphNtQJJRw,Pizza Old Roma,85301,33.5387272,-112.1831646
NV,7EZ4Eu7YJ1ltRCC5jXFJrQ,The Buffet At TI,89109,36.124829,-115.171991
NV,Uux8P1ruzjPTQgOeYx68rg,Nook Café,89109,36.1181654,-115.1706363
NV,3nf-a84p8LC41_WAIvJPjg,Grimaldi's Pizzeria,89109,36.1272241,-115.1715512
PA,vMH7j7Hl36b0gmdFWyZXpQ,Eat'n Park,15235,40.4675589448,-79.8252390686
AZ,hZgxNlArGoN0mWZvfCQWvA,Plaza Cafe & Grill,85012,33.4934772611,-112.072898448
NC,lI8ScnSwIKe7hl0Z-uF2ug,Cook Out,28208,35.2370364,-80.8812656
WI,NILiO6pq_0vLnCUn7KuU0Q,Fraboni's Italian Specialties & Delicatessen,53716,43.056621,-89.326717
NC,dy9VGj4N-sJD1bGse9y9Zw,Deep Sea Seafood Market,28270,35.1356148,-80.7381567
NC,08-b4GbZxOzzo9XSJsR-tw,Another Broken Egg Cafe,28277,35.0553533494,-80.8351403034
NV,wFaVu_D7LiwAeDl_TxCf8g,Pho Vietnam Restaurant,89102,36.1253808,-115.1959803
OH,PWGtzvWV5r9J9RzhhzCbMA,"Maxim's Pizza, Food, and Catering",44060,41.68023,-81.3052359
NV,mLNigY641R0Exka68bc_gA,The Club,89191,36.241971,-115.046961
NV,T6mV9V8sfyW3Wj5tsKgabw,Taqueria El Paisano,89102,36.129543,-115.2074652
NV,GwKFPfQA5kYcVSnPBpjtzg,Garfield's Restaurant,89128,36.2074847,-115.2682033
AZ,acTLa-sXop9ZGdNtx0d2mg,My Hidden Bistro,85308,33.6658349381,-112.168822392
OH,da24fyVdDz2eReEA-D3JZw,Frickaccios Pizza Market,44126,41.439633,-81.870035
AZ,q1R2R9i3TkH94x-CwP-l4w,Manuel's Mexican Food,85258,33.5750462,-111.8882749
AZ,TF9hBlNNJYWrPntt5g1lFg,Dori's Bakery,85202,33.363207,-111.861136
NC,tNPWi75s0o20rNERLg6R_Q,Bombay Cuisine,28262,35.303872,-80.749548
NC,-qWLEeASD3h1gl9qLipWEQ,Wok & Roll Chinese Fast Food,28227,35.210872,-80.687363
AZ,P-na-PyTJTL-uZ15vEg6zA,Mornin' Moonshine,85003,33.4500119,-112.0756189
AZ,BWsCjBVMR289vtojIz-gWw,Cafe Rio,85233,33.377308,-111.789086
AZ,lIcwIrUQ6KhYVptTQwapqQ,IHOP,85233,33.3330258,-111.7906171
NV,njAKI1RSggY0Izay-xwJSw,Arby's,89130,36.2414893,-115.2350977
NV,4oJeSkScjPxuDC_LeK3KiQ,Hennessey's Las Vegas,89101,36.1693227,-115.1413073
PA,_PKa6Dj06Q2AHKGkpJ7GnA,Z-Best BBQ,15219,40.438672,-79.98757
PA,l1hqzJAIYEs3NQYqjH_kxA,Vespucci Pizza,15219,40.4373591,-79.9822345
OH,UzW_6PaLFzPjP7_2Czk3Wg,China King Chinese Restaurant,44212,41.2448103,-81.8417516
NV,0xzmIBsJQc5eUNLucFrZ0Q,Stratta,89109,36.1260652563,-115.172159768
NV,9z3eb67r3ZWs4KOlSP9rSA,Chandelier Meditaranean Restaurant,89052,36.0053075,-115.1177757
NV,RzhTIiTkiawbuwmsrz5Qqg,The Chicken Shack,89052,35.996832,-115.137164
OH,qHiaNXS_F1M8aEa7YfoqCw,Ocho Rios True Island Cuisine,44110,41.5521079,-81.5733489
AZ,GMriYorKj1v-dhhJ1om-Sg,NYPD Pizza,85392,33.465665,-112.340224
OH,kfwpXBsMQLqhUvscWB6b9g,Indian Taste Restaurant,44087,41.3120077,-81.4382935
AZ,29XtLRA0y7Nfi4eZF-ZI4A,El Conquistador,85308,33.6365781347,-112.0140481
NV,ruPFtD9dU6Cv9_wpzIR4UQ,Coronado Cafe,89183,36.011634285,-115.175891156
NV,MjGoXHDENY6M5NzXQDWJXw,China Inn,89015,36.0253755069,-114.964559893
PA,nbKdzlGl5Rl6lB8F5g97ag,Gary's Restaurant,15227,40.3856117,-79.9784562
OH,CySpYWrovIOGh7hdz9ahOQ,Dragonfly Lounge,44113,41.4859322,-81.704615
AZ,9MJDPVeLqAWLqdWF4Heqvg,Taco Nazo,85282,33.3917426,-111.9617466
NC,YORKRM2BzF8z9qDGAH0Tgg,Tanners Restaurant,28206,35.2497634553,-80.8151185513
WI,162qe4ekI6ylZg_EYp3MPQ,Mad City Diner,53714,43.098801,-89.315714
OH,xGXH6THk9aq2mKW_ae2nnQ,Ground Round Grill & Bar,44035,41.3963151,-82.107205
NV,v7xjDbezQ2xw95itvN244Q,El Diamante Restaurant,89104,36.159238,-115.110456
AZ,7KlpgRjjAmVabPzxcExs0g,Taco Mex,85051,33.538175,-112.135837
NV,kRRtnGLDTTfKyeuwjh8Blg,Subway,89148,36.0696147774,-115.298204088
NV,p-w6g8cuQq5PU_4U1XNCzQ,El Mescal Family Mexican Restaurant,89147,36.1084135,-115.2781595
OH,kfTvilKjXhD_0GmlmKdW_A,Wendy's,44113,41.48254,-81.7066829
NV,ewIXHLlaIfp9U3NrsgilVw,Yolie's Brazilian Steak House,89169,36.11654,-115.1542695
NV,s2Fv9gzUnnpfnkUTAMSK7w,PT's Gold,89014,36.0641025812,-115.051788806
AZ,Gh-qmVwvibLnNdqEZXcQHw,Romeo's Euro Cafe,85233,33.3537251724,-111.789452598
NV,dPxZI9lrKTl5dvFfnb1_Ig,Trattoria Italia,89183,36.0100856,-115.1186563
AZ,C3gx8Qe3G8ZdUC6B4rdDmQ,Chipotle Mexican Grill,85392,33.4643237,-112.2733219
AZ,WeYwoqzhYNJYXGJ32Pb5wQ,Little Caesars,85009,33.4507688,-112.136372
AZ,LiqKk5cteNMf46-JYvnwCw,Lucky Star Asian Dining,85282,33.4073498,-111.9097056
NV,AMsfjpim5WohOzQJOtLyQg,Jason's Deli,89014,36.0559407,-115.0412918
NV,pHA8wyVcrkhI4wQ3mt6NHw,Which Wich Superior Sandwiches,89108,36.1991721483,-115.241808796
WI,6HLacZd6X2tz16IP3dHMEA,Biergarten at Olbrich Park,53714,43.0878713,-89.3304009
WI,crBw_Hq3gCkppirgjnIl4A,Famous Yeti's Pizza,53589,42.9265263,-89.222592
AZ,in3zjiaLpNzr9G3K35gAJQ,Vincent Market Bistro,85018,33.5104384,-111.9962604
AZ,rof8X8-2R6Z2sLuDrr1OXg,Cornish Pasty Co,85281,33.425763,-111.939614
NC,61Gcb01LdGskyOidVSAmWg,LaVecchia's Seafood Grille,28202,35.227822,-80.8411478
NC,2fE1irzYRjuP99P0Kxxnrg,Nix Burger & Brew,28202,35.228133,-80.84147
PA,7QA9AjMvylQLMButvmoqnA,Philly's Pitt Stop,15220,40.4442075,-80.0405986
AZ,mqPbUTDoIiT8GFp-sw0GPQ,Moon Light Restaurant,85051,33.5528555027,-112.132734094
NC,NcyEhCGBmPxyNROy0mLsFQ,City Smoke,28202,35.2265619589,-80.8420547158
IL,nyI3q0CseFbPbTobHuzgkw,Pia's Sports Bar & Grill,61821,40.1124829,-88.2737458
PA,Szl3MsKnwryJGYuPRPMaIg,Applebee's,15237,40.5250832218,-80.0059548208
AZ,Znh1IeGT1EbiQsZqg2Acpg,Firehouse Subs,85032,33.627247761,-111.978401926
PA,-qSmAF1bILHpcuqsQMDTgg,Manny's Rook Station Cafe,15106,40.4151524,-80.0679399
NC,h9pl164llZwUv9bylqx2Xw,Waffle House,28217,35.3411144,-80.8354295
NV,gdWy-x5KbCbMrwIwI87mMg,Old Homestead Steakhouse,89109,36.1169221843,-115.175010956
AZ,Z_STyihrgVp6c1LYTyyx8w,Fatburger,85004,33.445956,-112.06625
AZ,vyHjtNO4TgQSXi27i6Zmjg,Caribbean Palm Tempe,85282,33.3947965911,-111.940832669
OH,liPSeXaAfv8jxRGJ717VmQ,Nano Brew,44113,41.4860542,-81.7045576
OH,VEeqUTODkjwera_JKy97rg,The Wicked Taco Shoppe,44118,41.5157788,-81.5686335
AZ,sR9hPrIaG-J-GLcl4yaiLw,Valley Bar,85004,33.4499524,-112.0740511
AZ,fE9lClW0RtceRnlPsATZww,Carmine's Little Italy Pizza & Pasta,85004,33.447091,-112.07149
OH,QMpy9X4gqqqRY2QwG2kxVA,Astoria Cafe and Market,44102,41.4852993343,-81.7244920135
NC,SsM2b6A-FyFvxANBqAzpYg,Kanvas,28202,35.2246092701,-80.8358627558
PA,QIELh9m9aefbDtIL_mOsMw,Vicky's Mexican Restaurant,15222,40.4375839233,-80.0004425049
AZ,wJKTZXmoSO_4oGwbKfF4JQ,Native New Yorker,85053,33.6403874,-112.1190627
AZ,DV-tubtrEPacLsTms4CgZA,Gyros Place,85205,33.4492149,-111.6827154
AZ,gHuBW6jnL9obWil6DKxpwg,A Savory Affair Cuisine and Catering,85201,33.4152486,-111.8361076
AZ,rRUMh9qvfW8wA6NUd5Yf8w,Wholly Grill,85202,33.4133505,-111.8759922
PA,48nQpsNiVcnTR0nXxsg7yA,Trolley Barn Eatery,15234,40.3684469,-80.0130696
AZ,ALn_0f-Usn3n0a9WBcjhhg,Hanny's,85004,33.449228,-112.072853
OH,6-bPt4WNc5nB0C_SAV5Zgg,Cafe Bricco,44333,41.130044,-81.615561
NV,ALaBtHzn3ekGDJQoCoQgOg,Onion Steak Sub,89129,36.2216662493,-115.329024419
WI,Y2TCGnkXJ1BmxMKLR1r8Jw,Geier's Grill,53718,43.1424343,-89.2963512
NC,JirzINmJF2YHRYB8rX-QIQ,Goose's Barbeque & Pub,28227,35.210659,-80.6861459
PA,eCBHpk_jwbaxf1Q6uH3moA,The Greek Gourmet,15217,40.432671,-79.923474
PA,X2f2s37_cFKo4xpzGFqk1w,Hokkaido Seafood Buffet,15217,40.4154710864,-79.924143279
NC,LzdOYqO4Ip0OU6r8V5sz6w,ICONz Bar,28056,35.2549832382,-81.0975148823
NV,bYw7mT1e3frkxG0nd2_mjg,Lucky Cheng's Restaurant,89109,36.1107323,-115.1722365
NV,SgGsN9Uc8bSkE0p5IAkMAQ,Subway,89109,36.1025459,-115.172271
NV,WXSsJIO_uGGSxS9qC8x1gQ,The Protein Source,89147,36.1131435,-115.3060615
OH,RYYzq9MFwXhrGSPeWtUwEA,Zoup!,44060,41.6516283,-81.3795306
AZ,jspgVJaiyobeUq6EMhmO-w,Upper Crust Pizza Midtown,85016,33.4800312,-112.0283414
OH,FLxPFrx_WnMuC4SXmEYvIg,Bacchus Lounge,44264,41.2022425,-81.4958047
OH,kGiy99E0C5GHEkyty1ZAdQ,Friendly's,44130,41.371331,-81.8224952
NC,483eMQ9g0GykUJNWTA5q3A,Red Bowl Asian Bistro,28105,35.0820325883,-80.7289966546
